start,end,prox_eps,prox_pmin,prox_pmax,prox_length,chewing_gt,date_exp
2019-02-09 11:04:43.380000-06:00,2019-02-09 11:04:53.230000-06:00,0.5384615384615385,650,1000,14,1,0
2019-02-09 11:04:43.380000-06:00,2019-02-09 11:04:53.230000-06:00,0.375,800,1100,11,1,0
2019-02-09 11:04:45.580000-06:00,2019-02-09 11:04:49.280000-06:00,0.3999999999999999,500,700,7,1,0
2019-02-09 11:04:45.580000-06:00,2019-02-09 11:04:49.280000-06:00,0.5,500,750,7,1,0
2019-02-09 11:04:47.080000-06:00,2019-02-09 11:04:49.030000-06:00,0.5,400,600,5,1,0
2019-02-09 11:04:51.230000-06:00,2019-02-09 11:04:53.780000-06:00,0.2727272727272727,550,700,5,1,0
2019-02-09 11:04:57.180000-06:00,2019-02-09 11:04:59.430000-06:00,0.4444444444444444,450,650,5,1,0
2019-02-09 11:04:57.180000-06:00,2019-02-09 11:05:01.780000-06:00,0.3846153846153846,650,900,7,1,0
2019-02-09 11:04:58.480000-06:00,2019-02-09 11:05:01.780000-06:00,0.19999999999999996,750,900,5,1,0
2019-02-09 11:05:03.030000-06:00,2019-02-09 11:05:06.430000-06:00,0.5555555555555556,450,700,7,0,0
2019-02-09 11:05:03.030000-06:00,2019-02-09 11:05:06.330000-06:00,0.2727272727272727,550,700,6,0,0
2019-02-09 11:05:03.030000-06:00,2019-02-09 11:05:06.430000-06:00,0.4545454545454546,550,800,6,0,0
2019-02-09 11:05:03.280000-06:00,2019-02-09 11:05:08.930000-06:00,0.5384615384615385,650,1000,8,0,0
2019-02-09 11:05:03.280000-06:00,2019-02-09 11:05:07.480000-06:00,0.10000000000000009,1000,1100,5,0,0
2019-02-09 11:05:03.580000-06:00,2019-02-09 11:05:06.430000-06:00,0.23076923076923084,650,800,5,0,0
2019-02-09 11:05:04.480000-06:00,2019-02-09 11:05:06.430000-06:00,0.5,400,600,5,0,0
2019-02-09 11:05:08.080000-06:00,2019-02-09 11:05:13.430000-06:00,0.375,800,1100,7,0,0
2019-02-09 11:05:09.130000-06:00,2019-02-09 11:05:12.430000-06:00,0.1333333333333333,750,850,5,0,0
2019-02-09 11:05:09.130000-06:00,2019-02-09 11:05:13.430000-06:00,0.33333333333333326,750,1000,6,0,0
2019-02-09 11:05:09.980000-06:00,2019-02-09 11:05:13.030000-06:00,0.3999999999999999,500,700,6,0,0
2019-02-09 11:05:09.980000-06:00,2019-02-09 11:05:12.430000-06:00,0.5,500,750,5,0,0
2019-02-09 11:05:25.530000-06:00,2019-02-09 11:05:30.130000-06:00,0.30000000000000004,500,650,9,1,0
